model_name,overall_score,param_significance_score,info_criteria_score,residual_diag_score,stability_score,sign_bias_score,gof_score,garch_type,garch_p,garch_q,arma_p,arma_d,arma_q,distribution,loglikelihood,AIC,BIC,mu_estimate,mu_p_value,ar1_estimate,ar1_p_value,ma1_estimate,ma1_p_value,omega_estimate,omega_p_value,alpha1_estimate,alpha1_p_value,beta1_estimate,beta1_p_value,beta2_estimate,beta2_p_value,shape_estimate,shape_p_value,ljung_box_res_p_value,ljung_box_sq_res_p_value,nyblom_joint_statistic,sign_bias_t_value,sign_bias_p_value,negative_sign_bias_t_value,negative_sign_bias_p_value,positive_sign_bias_t_value,positive_sign_bias_p_value,joint_effect_t_value,joint_effect_p_value,alpha2_estimate,alpha2_p_value,gamma1_estimate,gamma1_p_value,gamma2_estimate,gamma2_p_value,skew_estimate,skew_p_value,arch_lm_p_value,key_strengths
series_1_model_44_summary.txt,0.582467335845998,0.2265625,0.10968640000000002,0.19444444445788334,9.703538114533828e-06,0.05002646035,0.0017378275,sGARCH,1.0,2.0,1.0,0.0,1.0,sstd,-3956.348,2.1896,2.205,0.029332,1.3e-05,0.739185,0.0,-0.827635,0.0,0.010037,3e-05,0.136419,0.0,0.859723,1e-06,0.0,1.0,5.53502,0.0,0.08489,0.8258,11.9659,4.048,5.274e-05,1.745,0.08112,1.741,0.08184,34.189,1.807e-07,,,,,,,0.826247,0.0,,"Parameter significance (0.227), Residual diagnostics (0.194), Information criteria (0.110)"
series_3_model_113_summary.txt,0.5816534666792201,0.2125,0.1138768,0.16666666666666666,1.255352033522731e-11,0.08861000000000001,0.0,gjrGARCH,1.0,1.0,0.0,0.0,0.0,std,-3726.921,2.0612,2.0715,-0.406012,0.0,,,,,0.031478,0.0,0.862738,0.0,0.146332,0.000513,,,99.999985,0.00015,0.0,0.5307,24.8839,2.209,0.02722,0.891,0.37298,1.812,0.07011,5.949,0.11414,,,-0.065587,0.186568,,,,,0.9643,"Parameter significance (0.212), Residual diagnostics (0.167), Information criteria (0.114)"
series_1_model_28_summary.txt,0.5810985039670141,0.22321428571428573,0.1091936,0.19832021233333333,3.3108023872508425e-06,0.050367095,1.17007875e-10,sGARCH,1.0,2.0,1.0,0.0,1.0,std,-3986.794,2.2059,2.2195,0.050643,0.0,0.800947,0.0,-0.857646,0.0,0.012238,2.3e-05,0.15277,0.0,0.846229,0.0,0.0,1.0,4.856354,0.0,0.8583,0.5593,12.8312,2.914,0.003592,1.44,0.1499,1.986,0.04711,23.472,3.219e-05,,,,,,,,,,"Parameter significance (0.223), Residual diagnostics (0.198), Information criteria (0.109)"
series_1_model_47_summary.txt,0.580942512133845,0.21875,0.109584,0.18173522222222224,0.02070831466162274,0.0500868695,7.810575e-05,sGARCH,2.0,2.0,0.0,0.0,1.0,sstd,-3962.194,2.1928,2.2082,0.027074,0.001982,,,-0.098853,0.0,0.018614,7.6e-05,0.068218,0.00089,0.555527,0.039259,0.214011,0.356677,5.468778,0.0,0.0265103,0.0126,4.3001,3.7602,0.0001725,0.2026,0.8395,1.1063,0.2687,30.2219,1.239e-06,0.157282,0.000329,,,,,0.859534,0.0,,"Parameter significance (0.219), Residual diagnostics (0.182), Information criteria (0.110)"
series_3_model_77_summary.txt,0.5793693326166667,0.25,0.1127008,0.16666666666666666,1.916301031944452e-19,0.05000186595,0.0,eGARCH,2.0,2.0,0.0,0.0,0.0,std,-3785.824,2.0954,2.1108,-0.210748,0.0,,,,,-0.441537,0.0,0.014362,0.0,-0.117456,0.0,0.878332,0.0,99.999954,0.0,0.0,0.35178,43.5216,0.414,0.6789,1.941,0.05229,4.674,3.055e-06,31.47,6.769e-07,0.015416,0.0,1.098337,0.0,1.089901,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.113)"
series_1_model_127_summary.txt,0.5793497560411461,0.25,0.10277920000000001,0.1397590041129361,1.1716237100344128e-06,0.08681,3.803045e-07,gjrGARCH,2.0,2.0,0.0,0.0,1.0,std,-4344.799,2.4046,2.4217,0.048819,0.0,,,-0.101717,0.0,0.104218,0.0,0.077871,0.0,0.637104,0.0,0.192793,0.0,3.276149,0.0,2.074e-07,0.001566,14.3,1.922,0.05466,1.194,0.23238,1.237,0.21608,9.473,0.02362,0.022792,0.0,-0.145945,0.0,-0.796094,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.140), Information criteria (0.103)"
series_1_model_141_summary.txt,0.5779426089170437,0.25,0.1026896,0.18823277777777778,0.0018539811392660418,0.028183750000000004,0.0069825,gjrGARCH,2.0,2.0,0.0,0.0,0.0,sstd,-4349.73,2.4074,2.4245,-0.027127,0.0,,,,,0.06406,0.0,0.290265,0.0,0.667062,0.0,0.182537,0.0,2.77427,0.0,0.007068,0.3688,6.9333,2.782,0.0054236,3.397,0.0006879,1.354,0.1758894,19.138,0.000256,0.028219,0.0,-0.999759,0.0,-0.796154,0.0,0.900184,0.0,,"Parameter significance (0.250), Residual diagnostics (0.188), Information criteria (0.103)"
series_2_model_13_summary.txt,0.577866607966274,0.1125,0.10314079999999999,0.1666676262222222,0.09555818166708908,0.1,7.69627333818325e-11,sGARCH,2.0,2.0,0.0,0.0,0.0,norm,-4334.412,2.3967,2.407,-0.001117,0.922961,,,,,0.023143,0.072505,0.150606,0.0,0.633356,0.285114,0.196257,0.691986,,,1.086e-06,0.6887,2.1309,1.2468,0.2126,0.4722,0.6368,0.6533,0.5136,1.5727,0.6656,0.0,0.999998,,,,,,,,"Residual diagnostics (0.167), Parameter significance (0.113), Information criteria (0.103)"
series_1_model_112_summary.txt,0.577081792369593,0.1597222222222222,0.10781600000000001,0.25,0.009110570147370715,0.050433000000000006,2.471075e-26,gjrGARCH,2.0,2.0,1.0,0.0,1.0,norm,-4059.596,2.2472,2.2643,0.006116,0.535505,-0.309904,0.203238,0.242378,0.329849,0.037632,0.0,0.041802,0.021365,0.007732,0.847517,0.698303,0.0,,,0.6555,0.6415,5.3412,3.394,0.0006969,1.696,0.0899003,1.037,0.299976,20.008,0.0001691,0.012888,0.424509,0.128724,5e-06,0.247353,0.0,,,,"Residual diagnostics (0.250), Parameter significance (0.160), Information criteria (0.108)"
series_2_model_118_summary.txt,0.57592695953396,0.25,0.0934432,0.12012888888888888,0.008798095645071145,0.1,0.003556775,gjrGARCH,2.0,1.0,1.0,0.0,0.0,std,-4875.64,2.6972,2.7126,0.0504,0.0,0.128622,0.0,,,0.13015,0.0,0.069247,0.0,0.910327,0.0,,,2.579651,0.0,0.75614,0.015317,5.1561,0.6761,0.49902,1.0395,0.29862,1.0672,0.28594,7.671,0.05332,0.020733,0.0,-0.2816,0.0,-0.948223,0.0,,,,"Parameter significance (0.250), Residual diagnostics (0.120), Symmetric effects (0.100)"
series_1_model_32_summary.txt,0.5729700719431353,0.2109375,0.10930240000000001,0.18861802777777778,0.011558664097845417,0.05255348,6.7511975e-11,sGARCH,2.0,2.0,1.0,0.0,1.0,std,-3978.177,2.2016,2.217,0.051101,0.0,0.794691,0.0,-0.853824,0.0,0.021427,5.7e-05,0.071508,0.001242,0.493842,0.053679,0.261474,0.236057,4.798908,0.0,0.8875,0.02639,4.8832,2.80514,0.005056,0.05765,0.954,1.51178,0.1307,22.51509,5.096e-05,0.172176,6e-05,,,,,,,,"Parameter significance (0.211), Residual diagnostics (0.189), Information criteria (0.109)"
series_3_model_63_summary.txt,0.5728416710120445,0.203125,0.14108640000000003,0.16666666666666666,6.043453778008484e-07,0.06196299999999999,1.72702551057e-261,eGARCH,2.0,2.0,0.0,0.0,1.0,norm,-2179.334,1.2084,1.2237,-0.240957,0.0,,,0.85143,0.0,-0.382823,0.0,0.085344,0.001746,0.185284,0.0,0.63463,0.0,,,0.0,0.1556,14.742,1.1534,0.248807,0.3979,0.690738,2.9648,0.003049,9.7435,0.020877,-0.028639,0.340313,-0.025641,0.595881,1.025944,0.0,,,,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.141)"
series_3_model_47_summary.txt,0.5709259594444591,0.21875,0.14533440000000003,0.11111655944444444,1.4653165834345114e-14,0.095725,3.2467990549825e-220,sGARCH,2.0,2.0,0.0,0.0,1.0,sstd,-1938.927,1.0756,1.091,0.27272,1e-05,,,0.877113,0.0,0.040258,0.0,0.0,0.99998,0.067457,6e-05,0.202387,0.0,12.534172,0.01696,0.0,0.4193,32.277,0.6493,0.51621,2.0397,0.04145,1.6854,0.09199,7.1951,0.06593,0.729156,0.0,,,,,2.444857,0.0,,"Parameter significance (0.219), Information criteria (0.145), Residual diagnostics (0.111)"
series_3_model_97_summary.txt,0.5708478667246584,0.203125,0.11401120000000001,0.16666666666666666,5.799177157251874e-11,0.087045,0.0,gjrGARCH,1.0,1.0,0.0,0.0,0.0,norm,-3721.826,2.0579,2.0664,-0.406868,0.0,,,,,0.032321,0.0,0.839395,0.0,0.155515,0.000332,,,,,0.0,0.3522,23.1436,2.257,0.02409,1.262,0.20686,1.429,0.15303,5.351,0.14784,,,-0.068615,0.160269,,,,,0.9735,"Parameter significance (0.203), Residual diagnostics (0.167), Information criteria (0.114)"
series_1_model_48_summary.txt,0.5693652769702501,0.2152777777777778,0.10979680000000001,0.16012722223568887,0.03378899960678344,0.050025652350000005,0.00034882500000000004,sGARCH,2.0,2.0,1.0,0.0,1.0,sstd,-3947.603,2.1853,2.2024,0.02915,1.7e-05,0.726926,0.0,-0.818138,0.0,0.017986,5.6e-05,0.062052,0.001603,0.490631,0.083055,0.284529,0.251786,5.540611,0.0,0.03152,0.006709,4.0305,4.0552,5.114e-05,0.4101,0.6818,1.1885,0.2347,34.3799,1.647e-07,0.154468,9.1e-05,,,,,0.82473,0.0,,"Parameter significance (0.215), Residual diagnostics (0.160), Information criteria (0.110)"
series_1_model_69_summary.txt,0.5685856306728363,0.20535714285714285,0.11024480000000002,0.14826638333333333,0.00471729383011013,0.1,1.0652250000000002e-08,eGARCH,2.0,1.0,0.0,0.0,0.0,std,-3927.36,2.173,2.1867,0.0209,0.023556,,,,,-0.022781,4.9e-05,-0.240201,0.0,0.973261,0.0,,,5.275979,0.0,5.309e-05,0.01666,5.5694,0.673,0.501,0.9202,0.3575,0.6381,0.5235,1.2543,0.74,0.062595,0.051791,0.058219,0.16885,0.13935,0.002626,,,,"Parameter significance (0.205), Residual diagnostics (0.148), Information criteria (0.110)"
series_1_model_85_summary.txt,0.5682258055659317,0.1953125,0.1107648,0.1462763333333333,0.005349672232598356,0.1,0.010522499999999999,eGARCH,2.0,1.0,0.0,0.0,0.0,sstd,-3895.313,2.1559,2.1713,-0.008527,0.460165,,,,,-0.016702,0.027835,-0.257253,0.0,0.96931,0.0,,,5.834335,0.0,0.0001309,0.01264,5.6536,0.9587,0.3378,0.997,0.3189,1.0326,0.3019,2.066,0.5588,0.07646,0.053442,0.045056,0.394295,0.145842,0.015731,0.831044,0.0,,"Parameter significance (0.195), Residual diagnostics (0.146), Information criteria (0.111)"
series_2_model_119_summary.txt,0.5676388245293297,0.25,0.093072,0.08483587423,0.025675450299329678,0.1,0.014055499999999999,gjrGARCH,2.0,1.0,0.0,0.0,1.0,std,-4896.646,2.7088,2.7242,0.026659,0.0,,,-0.034706,0.0,0.089548,0.0,0.080982,0.0,0.918358,0.0,,,2.714117,0.0,0.002212,0.0002744,4.0851,0.5295,0.5965,0.6546,0.5127,0.3064,0.7594,2.4066,0.4924,0.014721,0.0,-0.359756,0.0,-0.632711,0.0,,,,"Parameter significance (0.250), Symmetric effects (0.100), Information criteria (0.093)"
series_1_model_108_summary.txt,0.5660049936617576,0.16964285714285715,0.1077536,0.25,0.0019298365189006055,0.0366787,1.8089125e-26,gjrGARCH,1.0,2.0,1.0,0.0,1.0,norm,-4068.313,2.2509,2.2645,0.007547,0.444131,-0.292808,0.342281,0.220043,0.485006,0.019462,0.0,0.029232,0.007626,0.844505,0.0,0.0,0.999997,,,0.5277,0.2789,6.4632,3.2341,0.0012314,2.2974,0.0216503,0.9532,0.3405284,17.8349,0.0004757,,,0.199231,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.170), Information criteria (0.108)"
series_1_model_97_summary.txt,0.5643599543020449,0.234375,0.1077488,0.1736438888888889,0.00832976541315605,0.04026250000000001,4.4222324999999995e-26,gjrGARCH,1.0,1.0,0.0,0.0,0.0,norm,-4076.214,2.2536,2.2621,0.003626,0.725912,,,,,0.019968,0.0,0.026545,0.015521,0.844212,0.0,,,,,0.002202,0.2673,4.3608,2.9934,0.002777,2.2258,0.026091,0.8321,0.405389,15.1953,0.001657,,,0.205169,0.0,,,,,0.3478,"Parameter significance (0.234), Residual diagnostics (0.174), Information criteria (0.108)"
series_1_model_12_summary.txt,0.5641812942548972,0.15625,0.10681600000000001,0.25,0.0006864892548970985,0.050428805,1.2485e-30,sGARCH,1.0,2.0,1.0,0.0,1.0,norm,-4123.903,2.281,2.293,0.034378,0.000283,-0.000788,0.998961,-0.078838,0.896154,0.019391,0.0,0.154718,0.0,0.826677,0.0,0.0,0.999999,,,0.3416,0.3418,7.2868,3.34,0.0008473,1.073,0.2834,1.657,0.09767,25.838,1.031e-05,,,,,,,,,,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.107)"
series_1_model_124_summary.txt,0.5626124035592053,0.15625,0.1100768,0.25,0.002084096220928753,0.044201500000000005,7.338276500000001e-09,gjrGARCH,1.0,2.0,1.0,0.0,1.0,std,-3934.249,2.1774,2.1928,0.03053,0.000377,0.124381,0.720046,-0.191637,0.577935,0.013925,0.0,0.0,0.99999,0.858673,0.0,1e-06,0.999996,5.100141,0.0,0.9331,0.9984,6.5963,2.424,0.015398,2.4018,0.016364,0.9545,0.339918,12.2281,0.006641,,,0.251438,0.0,,,,,,"Residual diagnostics (0.250), Parameter significance (0.156), Information criteria (0.110)"
series_2_model_29_summary.txt,0.5587657361040966,0.14583333333333334,0.10544,0.16666777138888889,0.026685898880960627,0.1,0.014138732500913749,sGARCH,2.0,2.0,0.0,0.0,0.0,std,-4201.761,2.324,2.336,0.003829,0.72465,,,,,0.02082,0.045862,0.133391,0.0,0.571613,0.231134,0.272806,0.489608,6.076702,0.0,1.267e-06,0.4734,3.6265,1.348,0.1777,0.8244,0.4097,0.4436,0.6573,1.9001,0.5934,0.0,0.999998,,,,,,,,"Residual diagnostics (0.167), Parameter significance (0.146), Information criteria (0.105)"
series_3_model_65_summary.txt,0.5548748734971567,0.25,0.1129968,0.16666666666666666,1.0900255442330703e-12,0.0252114068294,0.0,eGARCH,1.0,1.0,0.0,0.0,0.0,std,-3776.706,2.0887,2.099,-0.406869,0.0,,,,,-0.249316,0.0,0.067075,0.001692,0.851383,0.0,,,99.99993,4.5e-05,0.0,0.2389,27.3277,1.247,0.2126,3.529,0.0004227,5.315,1.128e-07,45.152,8.588e-10,,,1.089404,0.0,,,,,0.63541,"Parameter significance (0.250), Residual diagnostics (0.167), Information criteria (0.113)"
series_3_model_73_summary.txt,0.5541527646875491,0.25,0.11304320000000001,0.16566111111111112,1.4379250415213417e-12,0.025448453575000002,0.0,eGARCH,1.0,2.0,0.0,0.0,0.0,std,-3771.444,2.0864,2.0984,-0.406869,0.0,,,,,-0.251211,0.0,0.063386,3e-06,0.682902,0.0,0.174015,0.000459,99.999951,3.8e-05,0.0,0.51729,27.2707,1.24,0.2151,3.324,0.000896,4.922,8.93e-07,39.418,1.415e-08,,,1.139216,0.0,,,,,,"Parameter significance (0.250), Residual diagnostics (0.166), Information criteria (0.113)"
series_1_model_13_summary.txt,0.5538978055691601,0.2125,0.1068144,0.1715111111111111,0.01128794445804899,0.05178435000000001,3.856975e-29,sGARCH,2.0,2.0,0.0,0.0,0.0,norm,-4126.535,2.2819,2.2922,0.033863,0.0009,,,,,0.036066,0.0,0.107897,0.0,0.163298,0.219351,0.529142,6e-06,,,0.001642,0.6222,4.2669,2.9256,0.0034592,0.1642,0.8695457,1.2438,0.2136613,20.9183,0.0001095,0.163295,0.0,,,,,,,,"Parameter significance (0.212), Residual diagnostics (0.172), Information criteria (0.107)"
series_2_model_117_summary.txt,0.5536309915848274,0.25,0.0966224,0.0894234812611111,0.04177251184834122,0.07575500000000002,5.7598475375000004e-05,gjrGARCH,2.0,1.0,0.0,0.0,0.0,std,-4698.273,2.5987,2.6124,0.041584,0.0,,,,,0.039036,0.0,0.073391,0.0,0.927881,0.0,,,2.451621,0.0,3.698e-06,0.0003711,1.5224,0.645,0.51896,1.165,0.24413,2.333,0.01968,8.817,0.03183,0.020896,0.0,-0.481616,0.0,-0.359878,0.0,,,,"Parameter significance (0.250), Information criteria (0.097), Residual diagnostics (0.089)"
series_1_model_41_summary.txt,0.5518637373283929,0.21875,0.10924480000000002,0.1734661111111111,2.848821728173651e-05,0.05034245,3.1888000000000004e-05,sGARCH,1.0,2.0,0.0,0.0,0.0,sstd,-3986.515,2.2051,2.2171,0.027543,0.004597,,,,,0.011507,1.6e-05,0.154242,0.0,0.844547,0.0,0.0,0.999999,5.415549,0.0,0.002342,0.5232,10.4689,3.404,0.000671,1.654,0.0981681,1.675,0.0939806,25.218,1.39e-05,,,,,,,0.881013,0.0,,"Parameter significance (0.219), Residual diagnostics (0.173), Information criteria (0.109)"
series_1_model_45_summary.txt,0.5505341838507031,0.20535714285714285,0.10932000000000003,0.17165555555555556,0.013302277938004654,0.05073726499999999,0.0001619425,sGARCH,2.0,2.0,0.0,0.0,0.0,sstd,-3979.655,2.2019,2.2156,0.028101,0.003808,,,,,0.019586,8.6e-05,0.082621,0.000169,0.521742,0.060167,0.239358,0.314719,5.429549,0.0,0.001652,0.1041,4.5327,3.1914,0.001428,0.3804,0.7037,1.211,0.226,22.7046,4.653e-05,0.152034,0.000801,,,,,0.880438,0.0,,"Parameter significance (0.205), Residual diagnostics (0.172), Information criteria (0.109)"
series_3_model_15_summary.txt,0.5486945335425775,0.21875,0.14173120000000003,0.09869833333333333,2.0924402007054037e-10,0.08951500000000001,0.0,sGARCH,2.0,2.0,0.0,0.0,1.0,norm,-2147.891,1.1899,1.2019,-0.312776,0.0,,,0.858442,0.0,0.025305,0.0,0.00289,0.83473,0.066827,0.003151,0.112621,0.004273,,,0.0,0.004962,22.2904,0.5674,0.57046,1.2047,0.22841,0.4483,0.65399,9.02,0.02903,0.744435,0.0,,,,,,,,"Parameter significance (0.219), Information criteria (0.142), Residual diagnostics (0.099)"
series_2_model_103_summary.txt,0.5482402873215719,0.25,0.08996960000000001,0.02781345992738889,0.12001722739418308,0.06044000000000001,3.51294250646207e-101,gjrGARCH,2.0,1.0,0.0,0.0,1.0,norm,-5074.76,2.8066,2.8203,0.077422,0.0,,,0.188829,0.0,0.00912,0.0,0.001136,0.0,0.850823,0.0,,,,,4.079e-05,1.147e-09,2.333,0.3781,0.70541,1.1589,0.24656,2.5302,0.01144,11.4695,0.00944,0.040823,0.0,-0.231497,0.0,-0.500682,0.0,,,,"Parameter significance (0.250), Parameter stability (0.120), Information criteria (0.090)"
series_1_model_25_summary.txt,0.5462666468425512,0.2125,0.10900000000000001,0.1730338888888889,9.907485406223024e-06,0.05172285,4.682560000000001e-10,sGARCH,1.0,2.0,0.0,0.0,0.0,std,-4002.87,2.2136,2.2239,0.047603,0.0,,,,,0.012551,2e-05,0.156193,0.0,0.842806,0.0,0.0,1.0,4.984672,0.0,0.002238,0.518,11.3051,2.936,0.0033454,1.424,0.1544575,1.709,0.0875594,21.101,0.0001003,,,,,,,,,,"Parameter significance (0.212), Residual diagnostics (0.173), Information criteria (0.109)"
series_3_model_31_summary.txt,0.5446781142868751,0.21428571428571427,0.14166240000000002,0.098705,1.1607903752142624e-12,0.09002500000000001,0.0,sGARCH,2.0,2.0,0.0,0.0,1.0,std,-2149.276,1.1912,1.2049,-0.323264,0.0,,,0.859011,0.0,0.024502,0.0,0.00295,0.83131,0.065428,0.003035,0.110839,0.004499,99.999951,0.01345,0.0,0.004731,27.6948,0.6214,0.53436,1.2877,0.19792,0.1957,0.84488,8.944,0.03005,0.760194,0.0,,,,,,,,"Parameter significance (0.214), Information criteria (0.142), Residual diagnostics (0.099)"
series_1_model_113_summary.txt,0.5443293572224266,0.2125,0.1100752,0.16970166666666664,0.007633414798259876,0.044419,7.575750000000001e-08,gjrGARCH,1.0,1.0,0.0,0.0,0.0,std,-3941.97,2.18,2.1903,0.025257,0.005081,,,,,0.014701,0.0,0.0,0.999983,0.851926,0.0,,,5.174752,0.0,0.001089,0.8853,4.6581,2.355,0.018587,2.534,0.011303,0.834,0.404347,11.585,0.008948,,,0.269271,0.0,,,,,0.3623,"Parameter significance (0.212), Residual diagnostics (0.170), Information criteria (0.110)"
series_1_model_129_summary.txt,0.5435019836521322,0.21875,0.1105216,0.1733927777777778,0.0035706058743542783,0.031109500000000002,0.0061575,gjrGARCH,1.0,1.0,0.0,0.0,0.0,sstd,-3914.248,2.1652,2.1772,-0.001005,0.91789,,,,,0.015987,0.0,0.0,0.99999,0.851247,0.0,,,5.695581,0.0,0.002102,0.8232,5.6379,2.8201,0.004826,2.7879,0.005332,0.7893,0.42998,14.7316,0.002061,,,0.274457,0.0,,,0.844011,0.0,0.3521,"Parameter significance (0.219), Residual diagnostics (0.173), Information criteria (0.111)"
series_3_model_7_summary.txt,0.5408353778291964,0.2125,0.14169760000000003,0.10575277777777777,5.141865945719171e-11,0.080885,0.0,sGARCH,2.0,1.0,0.0,0.0,1.0,norm,-2152.376,1.1918,1.2021,-0.323837,0.0,,,0.857917,0.0,0.032195,0.0,0.00762,0.596911,0.078478,0.002002,,,,,0.0,0.005124,23.4739,0.8793,0.37927,1.018,0.30872,0.5426,0.58746,10.9924,0.01177,0.812215,0.0,,,,,,,,"Parameter significance (0.212), Information criteria (0.142), Residual diagnostics (0.106)"
series_1_model_29_summary.txt,0.5388860631502626,0.19791666666666666,0.1090784,0.17179944444444448,0.007723250264078825,0.052368300000000007,1.7750725000000003e-09,sGARCH,2.0,2.0,0.0,0.0,0.0,std,-3995.908,2.2103,2.2223,0.048318,0.0,,,,,0.02126,9.4e-05,0.082383,0.000352,0.503214,0.061762,0.252249,0.274489,4.937683,0.0,0.00172,0.09071,4.8664,2.8394,0.004545,0.1738,0.862056,1.2105,0.2261504,19.7465,0.0001916,0.161155,0.000384,,,,,,,,"Parameter significance (0.198), Residual diagnostics (0.172), Information criteria (0.109)"
series_3_model_23_summary.txt,0.5360416333336051,0.20833333333333334,0.1416288,0.10708,2.717429030760532e-13,0.0789995,0.0,sGARCH,2.0,1.0,0.0,0.0,1.0,std,-2153.773,1.1931,1.2051,-0.334364,0.0,,,0.858221,0.0,0.031082,0.0,0.007969,0.577906,0.076872,0.001962,,,99.999965,0.012556,0.0,0.005606,28.9368,1.40824,0.159147,0.78005,0.435412,0.04428,0.964682,11.82735,0.007999,0.828813,0.0,,,,,,,,"Parameter significance (0.208), Information criteria (0.142), Residual diagnostics (0.107)"
series_1_model_9_summary.txt,0.5348705070808535,0.203125,0.106744,0.17253722222222223,0.0009895898586312773,0.051474694999999994,1.899175e-30,sGARCH,1.0,2.0,0.0,0.0,0.0,norm,-4133.059,2.285,2.2935,0.033505,0.001047,,,,,0.019697,0.0,0.154465,0.0,0.826369,0.0,1e-06,0.999996,,,0.002049,0.3324,6.4911,2.985,0.002853,1.02,0.3078,1.575,0.1153,21.184,9.639e-05,,,,,,,,,,"Parameter significance (0.203), Residual diagnostics (0.173), Information criteria (0.107)"
series_1_model_125_summary.txt,0.5324745235067037,0.1796875,0.1100544,0.16993444444444447,0.012083432434759206,0.060714500000000005,2.466275e-07,gjrGARCH,2.0,2.0,0.0,0.0,0.0,std,-3935.493,2.1781,2.1935,0.0253,0.00511,,,,,0.028765,0.0,0.0,1.0,0.044707,0.40763,0.676408,0.0,5.216939,0.0,0.001167,0.6492,4.8388,2.5242,0.01164,1.952,0.05101,0.8038,0.421568,11.3909,0.009789,0.0,0.99999,0.195894,0.0,0.307365,0.0,,,,"Parameter significance (0.180), Residual diagnostics (0.170), Information criteria (0.110)"
series_3_model_83_summary.txt,0.5308365611563889,0.25,0.14355040000000002,0.11111115968888889,2.8923359962626887e-48,0.0261750014675,1.977250020926165e-156,eGARCH,1.0,1.0,0.0,0.0,1.0,sstd,-2042.403,1.1322,1.1459,0.40687,0.0,,,0.71747,0.0,0.13738,0.0,-0.38506,0.0,0.94108,0.0,,,2.05517,0.0,0.0,0.9326,109.6749,3.0442,0.00235,0.1289,0.8974,5.9501,2.935e-09,145.6739,2.259e-31,,,1.56969,0.0,,,2.86698,0.0,0.6955,"Parameter significance (0.250), Information criteria (0.144), Residual diagnostics (0.111)"
series_3_model_29_summary.txt,0.5270145667685167,0.1875,0.1138464,0.16666666666666666,1.0184999881546922e-10,0.0590015,0.0,sGARCH,2.0,2.0,0.0,0.0,0.0,std,-3726.068,2.0613,2.0733,-0.40686,0.0,,,,,0.029265,2e-06,0.846025,0.0,0.086536,0.68646,0.056746,0.00389,99.999149,0.000183,0.0,0.6062,23.0104,2.7451,0.006079,0.5563,0.578041,1.8118,0.070094,10.9636,0.011924,1.1e-05,0.99995,,,,,,,,"Parameter significance (0.188), Residual diagnostics (0.167), Information criteria (0.114)"
series_3_model_121_summary.txt,0.5244736444754139,0.16666666666666666,0.11385920000000001,0.15807777777777776,3.0969446789613424e-11,0.08587,0.0,gjrGARCH,1.0,2.0,0.0,0.0,0.0,std,-3725.324,2.0609,2.0729,-0.406869,0.0,,,,,0.03005,0.0,0.873159,0.0,0.084282,0.080157,0.053298,0.115514,99.999981,0.000165,0.0,0.6603,24.2009,2.2958,0.02174,0.8724,0.38306,1.8927,0.05848,6.5445,0.08792,,,-0.060951,0.224213,,,,,,"Parameter significance (0.167), Residual diagnostics (0.158), Information criteria (0.114)"
series_1_model_105_summary.txt,0.5233843625244443,0.2,0.10769440000000002,0.1736333333333333,0.001611129191111026,0.0404455,4.5252075e-26,gjrGARCH,1.0,2.0,0.0,0.0,0.0,norm,-4076.761,2.2544,2.2647,0.003587,0.728899,,,,,0.019935,0.0,0.026381,0.016185,0.844509,0.0,0.0,0.999999,,,0.002199,0.271,6.2137,2.9963,0.002752,2.2201,0.026475,0.8273,0.408135,15.187,0.001664,,,0.204911,0.0,,,,,,"Parameter significance (0.200), Residual diagnostics (0.174), Information criteria (0.108)"
series_1_model_109_summary.txt,0.5210836476758034,0.17857142857142858,0.10777120000000001,0.17361000000000001,0.010216819104374796,0.0509142,1.421166e-25,gjrGARCH,2.0,2.0,0.0,0.0,0.0,norm,-4067.245,2.2503,2.264,0.003883,0.707066,,,,,0.038477,0.0,0.035536,0.050311,0.016891,0.688927,0.689095,0.0,,,0.002152,0.6629,4.7966,3.222,0.0012845,1.5553,0.119972,0.8885,0.3743166,17.5528,0.0005439,0.013955,0.37551,0.133157,3e-06,0.25249,0.0,,,,"Parameter significance (0.179), Residual diagnostics (0.174), Information criteria (0.108)"
series_1_model_137_summary.txt,0.5198361607459154,0.19642857142857142,0.11046720000000002,0.173405,0.001002839317344027,0.031097,0.007435549999999999,gjrGARCH,1.0,2.0,0.0,0.0,0.0,sstd,-3914.748,2.1661,2.1797,-0.001039,0.91514,,,,,0.015989,0.0,0.0,1.0,0.85129,0.0,1e-06,1.0,5.687387,0.0,0.002105,0.8249,7.1178,2.823,0.004789,2.787,0.005351,0.788,0.430742,14.739,0.002054,,,0.274473,0.0,,,0.844092,0.0,,"Parameter significance (0.196), Residual diagnostics (0.173), Information criteria (0.110)"
